idproduto,referencia,curva_abc,ano,mes,qtd
34692,301707,D,2026,9,6
34692,301707,D,2026,10,5
34692,301707,D,2026,11,4
34693,301707,D,2026,7,2
34693,301707,D,2026,8,2
34693,301707,D,2026,9,5
34693,301707,D,2026,10,5
34693,301707,D,2026,11,3
34699,301310,D,2026,7,1
34699,301310,D,2026,8,1
34699,301310,D,2026,9,3
34699,301310,D,2026,10,3
34699,301310,D,2026,11,2
34700,301310,D,2026,7,3
34700,301310,D,2026,8,3
34700,301310,D,2026,9,7
34700,301310,D,2026,10,7
34700,301310,D,2026,11,5
34701,301310,D,2026,7,3
34701,301310,D,2026,8,3
34701,301310,D,2026,9,7
34701,301310,D,2026,10,7
34701,301310,D,2026,11,5
34702,301310,D,2026,7,3
34702,301310,D,2026,8,2
34702,301310,D,2026,9,6
34702,301310,D,2026,10,6
34702,301310,D,2026,11,4
34703,301310,D,2026,7,1
34703,301310,D,2026,8,1
34703,301310,D,2026,9,3
34703,301310,D,2026,10,3
34703,301310,D,2026,11,2
34705,303402,C,2026,7,2
34705,303402,C,2026,8,2
34705,303402,C,2026,9,5
34705,303402,C,2026,10,5
34705,303402,C,2026,11,4
34706,303402,C,2026,7,2
34706,303402,C,2026,8,2
34706,303402,C,2026,9,5
34706,303402,C,2026,10,5
34706,303402,C,2026,11,3
34707,303402,C,2026,7,2
34707,303402,C,2026,8,2
34707,303402,C,2026,9,4
34707,303402,C,2026,10,4
34707,303402,C,2026,11,3
34710,303402,C,2026,7,2
34710,303402,C,2026,8,2
34710,303402,C,2026,9,5
34710,303402,C,2026,10,5
34710,303402,C,2026,11,4
34711,303402,C,2026,7,3
34711,303402,C,2026,8,3
34711,303402,C,2026,9,7
34711,303402,C,2026,10,6
34711,303402,C,2026,11,5
34712,303402,C,2026,7,2
34712,303402,C,2026,8,2
34712,303402,C,2026,9,6
34712,303402,C,2026,10,5
34712,303402,C,2026,11,4
34723,302104,C,2026,7,4
34723,302104,C,2026,8,4
34723,302104,C,2026,9,9
34723,302104,C,2026,10,9
34723,302104,C,2026,11,7
34724,302104,C,2026,7,5
34724,302104,C,2026,8,4
34724,302104,C,2026,9,10
34724,302104,C,2026,10,10
34724,302104,C,2026,11,8
34725,302104,C,2026,7,4
34725,302104,C,2026,8,4
34725,302104,C,2026,9,9
34725,302104,C,2026,10,9
34725,302104,C,2026,11,7
34734,123604,D,2026,7,2
34734,123604,D,2026,8,3
34734,123604,D,2026,9,3
34734,123604,D,2026,10,3
34734,123604,D,2026,11,2
34735,123604,D,2026,7,2
34735,123604,D,2026,8,3
34735,123604,D,2026,9,4
34735,123604,D,2026,10,4
34735,123604,D,2026,11,3
34736,123604,D,2026,7,6
34736,123604,D,2026,8,9
34736,123604,D,2026,9,13
34736,123604,D,2026,10,11
34736,123604,D,2026,11,7
34737,123604,D,2026,7,7
34737,123604,D,2026,8,10
34737,123604,D,2026,9,13
34737,123604,D,2026,10,11
34737,123604,D,2026,11,8
34738,123604,D,2026,7,8
34738,123604,D,2026,8,12
34738,123604,D,2026,9,16
34738,123604,D,2026,10,13
34738,123604,D,2026,11,9
34739,123604,D,2026,7,9
34739,123604,D,2026,8,13
34739,123604,D,2026,9,17
34739,123604,D,2026,10,15
34739,123604,D,2026,11,10
34740,123604,D,2026,7,9
34740,123604,D,2026,8,13
34740,123604,D,2026,9,17
34740,123604,D,2026,10,15
34740,123604,D,2026,11,10
34773,101704,A,2026,7,38
34773,101704,A,2026,8,5
34773,101704,A,2026,9,19
34773,101704,A,2026,10,11
34773,101704,A,2026,11,3
34774,101704,A,2026,7,33
34774,101704,A,2026,8,4
34774,101704,A,2026,9,27
34774,101704,A,2026,10,27
34774,101704,A,2026,11,3
34775,101704,A,2026,7,38
34775,101704,A,2026,8,4
34775,101704,A,2026,9,20
34775,101704,A,2026,10,13
34775,101704,A,2026,11,1
34776,101704,A,2026,7,15
34776,101704,A,2026,8,0
34776,101704,A,2026,9,11
34776,101704,A,2026,10,11
34776,101704,A,2026,11,1
34777,101704,A,2026,7,23
34777,101704,A,2026,8,2
34777,101704,A,2026,9,19
34777,101704,A,2026,10,12
34777,101704,A,2026,11,2
34778,101704,A,2026,7,18
34778,101704,A,2026,8,1
34778,101704,A,2026,9,11
34778,101704,A,2026,10,10
34778,101704,A,2026,11,2
34779,101704,A,2026,7,10
34779,101704,A,2026,8,0
34779,101704,A,2026,9,10
34779,101704,A,2026,10,9
34779,101704,A,2026,11,1
34780,101704,A,2026,7,21
34780,101704,A,2026,8,0
34780,101704,A,2026,9,12
34780,101704,A,2026,10,10
34780,101704,A,2026,11,2
34781,101704,A,2026,7,13
34781,101704,A,2026,8,0
34781,101704,A,2026,9,10
34781,101704,A,2026,10,6
34781,101704,A,2026,11,1
34782,101704,A,2026,7,23
34782,101704,A,2026,8,0
34782,101704,A,2026,9,14
34782,101704,A,2026,10,10
34782,101704,A,2026,11,2
34783,101704,A,2026,7,41
34783,101704,A,2026,8,3
34783,101704,A,2026,9,19
34783,101704,A,2026,10,10
34783,101704,A,2026,11,2
34784,101704,A,2026,7,26
34784,101704,A,2026,8,3
34784,101704,A,2026,9,19
34784,101704,A,2026,10,10
34784,101704,A,2026,11,3
34810,501742,A,2026,7,50
34810,501742,A,2026,8,16
34810,501742,A,2026,9,10
34810,501742,A,2026,10,3
34810,501742,A,2026,11,4
34811,501742,A,2026,7,39
34811,501742,A,2026,8,11
34811,501742,A,2026,9,15
34811,501742,A,2026,10,4
34811,501742,A,2026,11,5
34812,501742,A,2026,7,49
34812,501742,A,2026,8,15
34812,501742,A,2026,9,16
34812,501742,A,2026,10,6
34812,501742,A,2026,11,3
34816,501742,A,2026,7,34
34816,501742,A,2026,8,11
34816,501742,A,2026,9,14
34816,501742,A,2026,10,6
34816,501742,A,2026,11,2
34817,501742,A,2026,7,39
34817,501742,A,2026,8,10
34817,501742,A,2026,9,19
34817,501742,A,2026,10,6
34817,501742,A,2026,11,1
34818,501742,A,2026,7,42
34818,501742,A,2026,8,10
34818,501742,A,2026,9,16
34818,501742,A,2026,10,7
34818,501742,A,2026,11,3
34828,501723,B,2026,7,12
34828,501723,B,2026,8,1
34828,501723,B,2026,9,2
34828,501723,B,2026,10,2
34828,501723,B,2026,11,0
34829,501723,B,2026,7,21
34829,501723,B,2026,8,8
34829,501723,B,2026,9,7
34829,501723,B,2026,10,1
34829,501723,B,2026,11,0
34830,501723,B,2026,7,17
34830,501723,B,2026,8,7
34830,501723,B,2026,9,7
34830,501723,B,2026,10,3
34830,501723,B,2026,11,0
34831,501723,B,2026,7,6
34831,501723,B,2026,8,2
34831,501723,B,2026,9,2
34831,501723,B,2026,10,1
34831,501723,B,2026,11,0
34836,501723,B,2026,7,10
34836,501723,B,2026,8,1
34836,501723,B,2026,9,1
34836,501723,B,2026,10,1
34836,501723,B,2026,11,0
34837,501723,B,2026,7,15
34837,501723,B,2026,8,4
34837,501723,B,2026,9,8
34837,501723,B,2026,10,3
34837,501723,B,2026,11,0
34838,501723,B,2026,7,14
34838,501723,B,2026,8,3
34838,501723,B,2026,9,6
34838,501723,B,2026,10,2
34838,501723,B,2026,11,0
34839,501723,B,2026,7,5
34839,501723,B,2026,8,1
34839,501723,B,2026,9,1
34839,501723,B,2026,10,1
34839,501723,B,2026,11,0
35019,501745,A,2026,7,22
35019,501745,A,2026,8,6
35019,501745,A,2026,9,10
35019,501745,A,2026,10,1
35019,501745,A,2026,11,0
35020,501745,A,2026,7,32
35020,501745,A,2026,8,11
35020,501745,A,2026,9,5
35020,501745,A,2026,10,4
35020,501745,A,2026,11,8
35021,501745,A,2026,7,24
35021,501745,A,2026,8,6
35021,501745,A,2026,9,11
35021,501745,A,2026,10,1
35021,501745,A,2026,11,0
35022,501745,A,2026,7,26
35022,501745,A,2026,8,12
35022,501745,A,2026,9,5
35022,501745,A,2026,10,0
35022,501745,A,2026,11,13
35023,501745,A,2026,7,43
35023,501745,A,2026,8,14
35023,501745,A,2026,9,12
35023,501745,A,2026,10,6
35023,501745,A,2026,11,5
35024,501745,A,2026,7,31
35024,501745,A,2026,8,12
35024,501745,A,2026,9,12
35024,501745,A,2026,10,1
35024,501745,A,2026,11,3
35025,501745,A,2026,7,23
35025,501745,A,2026,8,5
35025,501745,A,2026,9,12
35025,501745,A,2026,10,4
35025,501745,A,2026,11,2
35026,501745,A,2026,7,29
35026,501745,A,2026,8,10
35026,501745,A,2026,9,12
35026,501745,A,2026,10,0
35026,501745,A,2026,11,1
35027,501745,A,2026,7,23
35027,501745,A,2026,8,11
35027,501745,A,2026,9,11
35027,501745,A,2026,10,1
35027,501745,A,2026,11,1
35028,501745,A,2026,7,10
35028,501745,A,2026,8,2
35028,501745,A,2026,9,7
35028,501745,A,2026,10,5
35028,501745,A,2026,11,0
35029,501745,A,2026,7,26
35029,501745,A,2026,8,6
35029,501745,A,2026,9,12
35029,501745,A,2026,10,2
35029,501745,A,2026,11,2
35030,501745,A,2026,7,22
35030,501745,A,2026,8,6
35030,501745,A,2026,9,10
35030,501745,A,2026,10,0
35030,501745,A,2026,11,0
35204,301701,A,2026,7,48
35204,301701,A,2026,8,4
35204,301701,A,2026,9,20
35204,301701,A,2026,10,14
35204,301701,A,2026,11,0
35205,301701,A,2026,7,31
35205,301701,A,2026,8,3
35205,301701,A,2026,9,20
35205,301701,A,2026,10,16
35205,301701,A,2026,11,1
35206,301701,A,2026,7,45
35206,301701,A,2026,8,2
35206,301701,A,2026,9,18
35206,301701,A,2026,10,12
35206,301701,A,2026,11,0
35208,301701,A,2026,7,37
35208,301701,A,2026,8,3
35208,301701,A,2026,9,18
35208,301701,A,2026,10,14
35208,301701,A,2026,11,1
35209,301701,A,2026,7,34
35209,301701,A,2026,8,4
35209,301701,A,2026,9,24
35209,301701,A,2026,10,19
35209,301701,A,2026,11,2
35210,301701,A,2026,7,42
35210,301701,A,2026,8,1
35210,301701,A,2026,9,18
35210,301701,A,2026,10,13
35210,301701,A,2026,11,0
35220,301103,A,2026,7,34
35220,301103,A,2026,8,3
35220,301103,A,2026,9,17
35220,301103,A,2026,10,11
35220,301103,A,2026,11,1
35221,301103,A,2026,7,131
35221,301103,A,2026,8,40
35221,301103,A,2026,9,11
35221,301103,A,2026,10,25
35221,301103,A,2026,11,10
35222,301103,A,2026,7,73
35222,301103,A,2026,8,9
35222,301103,A,2026,9,21
35222,301103,A,2026,10,7
35222,301103,A,2026,11,3
35223,301103,A,2026,7,22
35223,301103,A,2026,8,2
35223,301103,A,2026,9,12
35223,301103,A,2026,10,10
35223,301103,A,2026,11,2
35224,301103,A,2026,7,34
35224,301103,A,2026,8,6
35224,301103,A,2026,9,15
35224,301103,A,2026,10,5
35224,301103,A,2026,11,0
35225,301103,A,2026,7,81
35225,301103,A,2026,8,18
35225,301103,A,2026,9,21
35225,301103,A,2026,10,6
35225,301103,A,2026,11,2
35226,301103,A,2026,7,57
35226,301103,A,2026,8,6
35226,301103,A,2026,9,21
35226,301103,A,2026,10,9
35226,301103,A,2026,11,2
35227,301103,A,2026,7,25
35227,301103,A,2026,8,1
35227,301103,A,2026,9,13
35227,301103,A,2026,10,10
35227,301103,A,2026,11,0
35232,301705,A,2026,7,2
35232,301705,A,2026,8,0
35232,301705,A,2026,9,0
35232,301705,A,2026,10,1
35232,301705,A,2026,11,0
35233,301705,A,2026,7,10
35233,301705,A,2026,8,0
35233,301705,A,2026,9,9
35233,301705,A,2026,10,5
35233,301705,A,2026,11,0
35234,301705,A,2026,7,9
35234,301705,A,2026,8,0
35234,301705,A,2026,9,9
35234,301705,A,2026,10,6
35234,301705,A,2026,11,1
35235,301705,A,2026,7,2
35235,301705,A,2026,8,0
35235,301705,A,2026,9,0
35235,301705,A,2026,10,3
35235,301705,A,2026,11,0
35236,301705,A,2026,7,9
35236,301705,A,2026,8,0
35236,301705,A,2026,9,6
35236,301705,A,2026,10,2
35236,301705,A,2026,11,0
35237,301705,A,2026,7,15
35237,301705,A,2026,8,0
35237,301705,A,2026,9,11
35237,301705,A,2026,10,7
35237,301705,A,2026,11,1
35238,301705,A,2026,7,15
35238,301705,A,2026,8,0
35238,301705,A,2026,9,11
35238,301705,A,2026,10,6
35238,301705,A,2026,11,1
35239,301705,A,2026,7,2
35239,301705,A,2026,8,0
35239,301705,A,2026,9,3
35239,301705,A,2026,10,8
35239,301705,A,2026,11,1
35252,341001,A,2026,7,10
35252,341001,A,2026,8,0
35252,341001,A,2026,9,9
35252,341001,A,2026,10,5
35252,341001,A,2026,11,0
35253,341001,A,2026,7,40
35253,341001,A,2026,8,3
35253,341001,A,2026,9,21
35253,341001,A,2026,10,13
35253,341001,A,2026,11,2
35254,341001,A,2026,7,34
35254,341001,A,2026,8,1
35254,341001,A,2026,9,20
35254,341001,A,2026,10,13
35254,341001,A,2026,11,0
35255,341001,A,2026,7,41
35255,341001,A,2026,8,7
35255,341001,A,2026,9,15
35255,341001,A,2026,10,4
35255,341001,A,2026,11,2
35256,341001,A,2026,7,14
35256,341001,A,2026,8,1
35256,341001,A,2026,9,11
35256,341001,A,2026,10,5
35256,341001,A,2026,11,0
35257,341001,A,2026,7,34
35257,341001,A,2026,8,6
35257,341001,A,2026,9,16
35257,341001,A,2026,10,5
35257,341001,A,2026,11,0
35258,341001,A,2026,7,33
35258,341001,A,2026,8,1
35258,341001,A,2026,9,15
35258,341001,A,2026,10,11
35258,341001,A,2026,11,7
35259,341001,A,2026,7,40
35259,341001,A,2026,8,1
35259,341001,A,2026,9,16
35259,341001,A,2026,10,14
35259,341001,A,2026,11,0
35268,103009,A,2026,7,28
35268,103009,A,2026,8,6
35268,103009,A,2026,9,10
35268,103009,A,2026,10,0
35268,103009,A,2026,11,0
35269,103009,A,2026,7,114
35269,103009,A,2026,8,30
35269,103009,A,2026,9,20
35269,103009,A,2026,10,7
35269,103009,A,2026,11,2
35270,103009,A,2026,7,120
35270,103009,A,2026,8,43
35270,103009,A,2026,9,15
35270,103009,A,2026,10,8
35270,103009,A,2026,11,10
35271,103009,A,2026,7,112
35271,103009,A,2026,8,27
35271,103009,A,2026,9,22
35271,103009,A,2026,10,3
35271,103009,A,2026,11,0
35276,103009,A,2026,7,14
35276,103009,A,2026,8,0
35276,103009,A,2026,9,11
35276,103009,A,2026,10,5
35276,103009,A,2026,11,1
35277,103009,A,2026,7,40
35277,103009,A,2026,8,1
35277,103009,A,2026,9,19
35277,103009,A,2026,10,12
35277,103009,A,2026,11,1
35278,103009,A,2026,7,36
35278,103009,A,2026,8,2
35278,103009,A,2026,9,17
35278,103009,A,2026,10,10
35278,103009,A,2026,11,1
35279,103009,A,2026,7,36
35279,103009,A,2026,8,1
35279,103009,A,2026,9,19
35279,103009,A,2026,10,12
35279,103009,A,2026,11,0
35285,103101,A,2026,7,18
35285,103101,A,2026,8,1
35285,103101,A,2026,9,12
35285,103101,A,2026,10,7
35285,103101,A,2026,11,3
35286,103101,A,2026,7,37
35286,103101,A,2026,8,3
35286,103101,A,2026,9,17
35286,103101,A,2026,10,10
35286,103101,A,2026,11,1
35287,103101,A,2026,7,34
35287,103101,A,2026,8,0
35287,103101,A,2026,9,16
35287,103101,A,2026,10,10
35287,103101,A,2026,11,1
35288,103101,A,2026,7,40
35288,103101,A,2026,8,4
35288,103101,A,2026,9,19
35288,103101,A,2026,10,10
35288,103101,A,2026,11,4
35290,103101,A,2026,7,32
35290,103101,A,2026,8,6
35290,103101,A,2026,9,11
35290,103101,A,2026,10,3
35290,103101,A,2026,11,0
35291,103101,A,2026,7,114
35291,103101,A,2026,8,23
35291,103101,A,2026,9,18
35291,103101,A,2026,10,22
35291,103101,A,2026,11,0
35292,103101,A,2026,7,82
35292,103101,A,2026,8,19
35292,103101,A,2026,9,23
35292,103101,A,2026,10,1
35292,103101,A,2026,11,0
35293,103101,A,2026,7,42
35293,103101,A,2026,8,8
35293,103101,A,2026,9,16
35293,103101,A,2026,10,6
35293,103101,A,2026,11,0
35305,103605,A,2026,7,52
35305,103605,A,2026,8,16
35305,103605,A,2026,9,11
35305,103605,A,2026,10,7
35305,103605,A,2026,11,1
35306,103605,A,2026,7,80
35306,103605,A,2026,8,24
35306,103605,A,2026,9,25
35306,103605,A,2026,10,3
35306,103605,A,2026,11,0
35307,103605,A,2026,7,135
35307,103605,A,2026,8,47
35307,103605,A,2026,9,16
35307,103605,A,2026,10,27
35307,103605,A,2026,11,4
35308,103605,A,2026,7,89
35308,103605,A,2026,8,34
35308,103605,A,2026,9,22
35308,103605,A,2026,10,5
35308,103605,A,2026,11,0
35309,103605,A,2026,7,59
35309,103605,A,2026,8,25
35309,103605,A,2026,9,15
35309,103605,A,2026,10,1
35309,103605,A,2026,11,5
35315,103605,A,2026,7,17
35315,103605,A,2026,8,3
35315,103605,A,2026,9,15
35315,103605,A,2026,10,7
35315,103605,A,2026,11,2
35316,103605,A,2026,7,60
35316,103605,A,2026,8,23
35316,103605,A,2026,9,14
35316,103605,A,2026,10,4
35316,103605,A,2026,11,4
35317,103605,A,2026,7,59
35317,103605,A,2026,8,23
35317,103605,A,2026,9,15
35317,103605,A,2026,10,4
35317,103605,A,2026,11,3
35318,103605,A,2026,7,57
35318,103605,A,2026,8,21
35318,103605,A,2026,9,12
35318,103605,A,2026,10,7
35318,103605,A,2026,11,4
35319,103605,A,2026,7,28
35319,103605,A,2026,8,8
35319,103605,A,2026,9,16
35319,103605,A,2026,10,2
35319,103605,A,2026,11,2
35328,101700,A,2026,7,38
35328,101700,A,2026,8,5
35328,101700,A,2026,9,18
35328,101700,A,2026,10,13
35328,101700,A,2026,11,2
35329,101700,A,2026,7,132
35329,101700,A,2026,8,45
35329,101700,A,2026,9,13
35329,101700,A,2026,10,27
35329,101700,A,2026,11,11
35330,101700,A,2026,7,68
35330,101700,A,2026,8,14
35330,101700,A,2026,9,25
35330,101700,A,2026,10,5
35330,101700,A,2026,11,2
35331,101700,A,2026,7,23
35331,101700,A,2026,8,1
35331,101700,A,2026,9,12
35331,101700,A,2026,10,11
35331,101700,A,2026,11,2
35332,101700,A,2026,7,36
35332,101700,A,2026,8,3
35332,101700,A,2026,9,19
35332,101700,A,2026,10,11
35332,101700,A,2026,11,3
35333,101700,A,2026,7,36
35333,101700,A,2026,8,4
35333,101700,A,2026,9,19
35333,101700,A,2026,10,13
35333,101700,A,2026,11,5
35334,101700,A,2026,7,37
35334,101700,A,2026,8,1
35334,101700,A,2026,9,17
35334,101700,A,2026,10,13
35334,101700,A,2026,11,0
35335,101700,A,2026,7,12
35335,101700,A,2026,8,1
35335,101700,A,2026,9,10
35335,101700,A,2026,10,5
35335,101700,A,2026,11,0
35340,201301,A,2026,7,41
35340,201301,A,2026,8,3
35340,201301,A,2026,9,15
35340,201301,A,2026,10,11
35340,201301,A,2026,11,2
35341,201301,A,2026,7,200
35341,201301,A,2026,8,47
35341,201301,A,2026,9,22
35341,201301,A,2026,10,0
35341,201301,A,2026,11,28
35342,201301,A,2026,7,209
35342,201301,A,2026,8,52
35342,201301,A,2026,9,19
35342,201301,A,2026,10,0
35342,201301,A,2026,11,26
35343,201301,A,2026,7,158
35343,201301,A,2026,8,53
35343,201301,A,2026,9,26
35343,201301,A,2026,10,7
35343,201301,A,2026,11,11
35348,201301,A,2026,7,36
35348,201301,A,2026,8,8
35348,201301,A,2026,9,14
35348,201301,A,2026,10,3
35348,201301,A,2026,11,0
35349,201301,A,2026,7,185
35349,201301,A,2026,8,43
35349,201301,A,2026,9,56
35349,201301,A,2026,10,14
35349,201301,A,2026,11,0
35350,201301,A,2026,7,193
35350,201301,A,2026,8,50
35350,201301,A,2026,9,41
35350,201301,A,2026,10,0
35350,201301,A,2026,11,3
35351,201301,A,2026,7,143
35351,201301,A,2026,8,49
35351,201301,A,2026,9,26
35351,201301,A,2026,10,15
35351,201301,A,2026,11,11
35352,201702,A,2026,7,19
35352,201702,A,2026,8,7
35352,201702,A,2026,9,11
35352,201702,A,2026,10,2
35352,201702,A,2026,11,0
35353,201702,A,2026,7,90
35353,201702,A,2026,8,24
35353,201702,A,2026,9,20
35353,201702,A,2026,10,5
35353,201702,A,2026,11,0
35354,201702,A,2026,7,126
35354,201702,A,2026,8,44
35354,201702,A,2026,9,15
35354,201702,A,2026,10,26
35354,201702,A,2026,11,13
35355,201702,A,2026,7,41
35355,201702,A,2026,8,7
35355,201702,A,2026,9,16
35355,201702,A,2026,10,6
35355,201702,A,2026,11,1
35360,201702,A,2026,7,25
35360,201702,A,2026,8,3
35360,201702,A,2026,9,14
35360,201702,A,2026,10,10
35360,201702,A,2026,11,2
35361,201702,A,2026,7,135
35361,201702,A,2026,8,44
35361,201702,A,2026,9,12
35361,201702,A,2026,10,34
35361,201702,A,2026,11,19
35362,201702,A,2026,7,140
35362,201702,A,2026,8,45
35362,201702,A,2026,9,17
35362,201702,A,2026,10,29
35362,201702,A,2026,11,8
35363,201702,A,2026,7,40
35363,201702,A,2026,8,0
35363,201702,A,2026,9,13
35363,201702,A,2026,10,10
35363,201702,A,2026,11,8
35376,101000,A,2026,7,36
35376,101000,A,2026,8,4
35376,101000,A,2026,9,12
35376,101000,A,2026,10,11
35376,101000,A,2026,11,2
35377,101000,A,2026,7,51
35377,101000,A,2026,8,8
35377,101000,A,2026,9,10
35377,101000,A,2026,10,5
35377,101000,A,2026,11,5
35378,101000,A,2026,7,39
35378,101000,A,2026,8,5
35378,101000,A,2026,9,18
35378,101000,A,2026,10,13
35378,101000,A,2026,11,2
35380,101000,A,2026,7,14
35380,101000,A,2026,8,1
35380,101000,A,2026,9,11
35380,101000,A,2026,10,5
35380,101000,A,2026,11,1
35381,101000,A,2026,7,41
35381,101000,A,2026,8,6
35381,101000,A,2026,9,13
35381,101000,A,2026,10,4
35381,101000,A,2026,11,1
35382,101000,A,2026,7,39
35382,101000,A,2026,8,5
35382,101000,A,2026,9,17
35382,101000,A,2026,10,11
35382,101000,A,2026,11,2
35392,101500,A,2026,7,20
35392,101500,A,2026,8,1
35392,101500,A,2026,9,12
35392,101500,A,2026,10,8
35392,101500,A,2026,11,1
35393,101500,A,2026,7,31
35393,101500,A,2026,8,3
35393,101500,A,2026,9,16
35393,101500,A,2026,10,11
35393,101500,A,2026,11,3
35394,101500,A,2026,7,34
35394,101500,A,2026,8,1
35394,101500,A,2026,9,15
35394,101500,A,2026,10,8
35394,101500,A,2026,11,4
35395,101500,A,2026,7,26
35395,101500,A,2026,8,2
35395,101500,A,2026,9,14
35395,101500,A,2026,10,10
35395,101500,A,2026,11,2
35396,101500,A,2026,7,18
35396,101500,A,2026,8,2
35396,101500,A,2026,9,11
35396,101500,A,2026,10,7
35396,101500,A,2026,11,1
35397,101500,A,2026,7,39
35397,101500,A,2026,8,6
35397,101500,A,2026,9,17
35397,101500,A,2026,10,6
35397,101500,A,2026,11,0
35398,101500,A,2026,7,35
35398,101500,A,2026,8,1
35398,101500,A,2026,9,18
35398,101500,A,2026,10,13
35398,101500,A,2026,11,0
35399,101500,A,2026,7,22
35399,101500,A,2026,8,2
35399,101500,A,2026,9,12
35399,101500,A,2026,10,10
35399,101500,A,2026,11,1
35428,101701,A,2026,7,15
35428,101701,A,2026,8,0
35428,101701,A,2026,9,11
35428,101701,A,2026,10,6
35428,101701,A,2026,11,1
35429,101701,A,2026,7,40
35429,101701,A,2026,8,4
35429,101701,A,2026,9,19
35429,101701,A,2026,10,13
35429,101701,A,2026,11,1
35430,101701,A,2026,7,28
35430,101701,A,2026,8,4
35430,101701,A,2026,9,19
35430,101701,A,2026,10,11
35430,101701,A,2026,11,4
35431,101701,A,2026,7,7
35431,101701,A,2026,8,0
35431,101701,A,2026,9,10
35431,101701,A,2026,10,9
35431,101701,A,2026,11,0
35436,101701,A,2026,7,25
35436,101701,A,2026,8,3
35436,101701,A,2026,9,15
35436,101701,A,2026,10,11
35436,101701,A,2026,11,2
35437,101701,A,2026,7,30
35437,101701,A,2026,8,4
35437,101701,A,2026,9,38
35437,101701,A,2026,10,16
35437,101701,A,2026,11,4
35438,101701,A,2026,7,36
35438,101701,A,2026,8,0
35438,101701,A,2026,9,13
35438,101701,A,2026,10,10
35438,101701,A,2026,11,6
35439,101701,A,2026,7,18
35439,101701,A,2026,8,0
35439,101701,A,2026,9,12
35439,101701,A,2026,10,7
35439,101701,A,2026,11,2
35471,123603,A,2026,7,0
35471,123603,A,2026,8,0
35471,123603,A,2026,9,0
35471,123603,A,2026,10,0
35471,123603,A,2026,11,0
35472,123603,A,2026,7,2
35472,123603,A,2026,8,0
35472,123603,A,2026,9,0
35472,123603,A,2026,10,0
35472,123603,A,2026,11,0
35473,123603,A,2026,7,0
35473,123603,A,2026,8,0
35473,123603,A,2026,9,0
35473,123603,A,2026,10,0
35473,123603,A,2026,11,0
35476,123603,A,2026,7,0
35476,123603,A,2026,8,0
35476,123603,A,2026,9,0
35476,123603,A,2026,10,0
35476,123603,A,2026,11,0
35477,123603,A,2026,7,3
35477,123603,A,2026,8,0
35477,123603,A,2026,9,2
35477,123603,A,2026,10,0
35477,123603,A,2026,11,0
35478,123603,A,2026,7,0
35478,123603,A,2026,8,0
35478,123603,A,2026,9,0
35478,123603,A,2026,10,0
35478,123603,A,2026,11,0
35481,123603,A,2026,7,0
35481,123603,A,2026,8,0
35481,123603,A,2026,9,0
35481,123603,A,2026,10,0
35481,123603,A,2026,11,0
35482,123603,A,2026,7,1
35482,123603,A,2026,8,0
35482,123603,A,2026,9,0
35482,123603,A,2026,10,0
35482,123603,A,2026,11,0
35486,123603,A,2026,7,0
35486,123603,A,2026,8,0
35486,123603,A,2026,9,0
35486,123603,A,2026,10,1
35486,123603,A,2026,11,5
35504,123009,B,2026,7,2
35504,123009,B,2026,8,0
35504,123009,B,2026,9,0
35504,123009,B,2026,10,0
35504,123009,B,2026,11,0
35505,123009,B,2026,7,5
35505,123009,B,2026,8,0
35505,123009,B,2026,9,0
35505,123009,B,2026,10,0
35505,123009,B,2026,11,0
35508,123009,B,2026,7,5
35508,123009,B,2026,8,0
35508,123009,B,2026,9,0
35508,123009,B,2026,10,0
35508,123009,B,2026,11,0
35509,123009,B,2026,7,3
35509,123009,B,2026,8,1
35509,123009,B,2026,9,0
35509,123009,B,2026,10,0
35509,123009,B,2026,11,0
35510,123009,B,2026,7,4
35510,123009,B,2026,8,0
35510,123009,B,2026,9,0
35510,123009,B,2026,10,0
35510,123009,B,2026,11,0
35512,123009,B,2026,7,5
35512,123009,B,2026,8,0
35512,123009,B,2026,9,0
35512,123009,B,2026,10,0
35512,123009,B,2026,11,0
35513,123009,B,2026,7,6
35513,123009,B,2026,8,2
35513,123009,B,2026,9,0
35513,123009,B,2026,10,0
35513,123009,B,2026,11,0
35515,123009,B,2026,7,2
35515,123009,B,2026,8,0
35515,123009,B,2026,9,0
35515,123009,B,2026,10,0
35515,123009,B,2026,11,0
35531,123405,B,2026,7,2
35531,123405,B,2026,8,0
35531,123405,B,2026,9,0
35531,123405,B,2026,10,0
35531,123405,B,2026,11,0
35532,123405,B,2026,7,2
35532,123405,B,2026,8,0
35532,123405,B,2026,9,0
35532,123405,B,2026,10,0
35532,123405,B,2026,11,0
35535,123405,B,2026,7,2
35535,123405,B,2026,8,0
35535,123405,B,2026,9,0
35535,123405,B,2026,10,0
35535,123405,B,2026,11,0
35536,123405,B,2026,7,4
35536,123405,B,2026,8,1
35536,123405,B,2026,9,1
35536,123405,B,2026,10,1
35536,123405,B,2026,11,0
35538,123405,B,2026,7,2
35538,123405,B,2026,8,0
35538,123405,B,2026,9,0
35538,123405,B,2026,10,0
35538,123405,B,2026,11,0
35539,123405,B,2026,7,5
35539,123405,B,2026,8,0
35539,123405,B,2026,9,0
35539,123405,B,2026,10,0
35539,123405,B,2026,11,0
36066,121301,B,2026,7,13
36066,121301,B,2026,8,1
36066,121301,B,2026,9,1
