idproduto,referencia,produto,curva_abc,continuidade,linha,familia,ano,mes,ml_qtd
25641,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,327
25641,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,130
25641,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,213
25642,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,239
25642,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,327
25642,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,146
25642,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,197
25643,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,195
25643,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,249
25643,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,143
25643,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,120
25644,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,213
25644,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,263
25644,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,107
25644,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,109
25645,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,278
25645,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,360
25645,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,166
25645,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,199
25646,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,279
25646,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,339
25646,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,149
25646,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,185
25647,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,171
25647,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,211
25647,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,106
25647,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,108
25648,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,168
25648,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,199
25648,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,96
25648,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,88
25649,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,260
25649,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,350
25649,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,153
25649,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,172
25650,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,266
25650,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,347
25650,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,138
25650,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,152
25651,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,1,166
25651,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,2,216
25651,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,3,113
25651,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE,CONFORT,BASICOS,2026,4,94
25660,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,321
25660,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,272
25660,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,159
25660,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,166
25661,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,321
25661,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,422
25661,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,306
25661,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,292
25662,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,305
25662,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,277
25662,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,204
25662,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,234
25663,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,137
25663,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,162
25663,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,92
25663,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,144
25664,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,151
25664,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,151
25664,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,86
25664,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,103
25665,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,216
25665,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,234
25665,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,218
25665,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,160
25666,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,203
25666,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,194
25666,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,137
25666,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,148
25668,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,155
25668,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,188
25668,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,133
25668,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,138
25669,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,216
25669,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,267
25669,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,224
25669,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,225
25670,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,262
25670,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,253
25670,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,187
25670,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,213
25671,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,1,140
25671,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,2,146
25671,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,3,89
25671,101700,CALCINHA FIO DENTAL DUBLADO EM MICROFIBR,A,PERMANENTE,CONFORT,BASICOS,2026,4,108
25721,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,15
25721,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,11
25721,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,5
25721,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,9
25722,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,23
25722,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,18
25722,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,8
25722,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,13
25723,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,21
25723,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,16
25723,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,7
25723,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,13
25724,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,15
25724,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,12
25724,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,5
25724,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,9
25725,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,20
25725,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,16
25725,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,7
25725,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,12
25726,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,33
25726,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,25
25726,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,11
25726,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,19
25727,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,33
25727,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,26
25727,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,12
25727,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,20
25728,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,23
25728,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,18
25728,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,8
25728,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,14
25729,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,17
25729,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,13
25729,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,6
25729,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,10
25730,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,31
25730,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,24
25730,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,11
25730,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,18
25731,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,31
25731,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,24
25731,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,11
25731,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,18
25732,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,1,24
25732,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,2,18
25732,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,3,8
25732,136110,CAMISOLA CURTA EM MICROFIBRA RENDA NOIR,C,PERMANENTE,LOUNGEWEAR,NOIR,2026,4,14
25737,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,35
25737,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,27
25737,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,30
25737,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,20
25738,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,54
25738,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,42
25738,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,47
25738,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,31
25739,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,48
25739,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,37
25739,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,41
25739,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,28
25740,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,33
25740,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,25
25740,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,28
25740,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,19
25745,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,35
25745,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,27
25745,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,30
25745,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,20
25746,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,54
25746,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,41
25746,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,46
25746,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,31
25747,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,49
25747,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,38
25747,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,42
25747,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,28
25748,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,34
25748,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,26
25748,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,29
25748,136209,SHORT DOLL MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,19
25753,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,23
25753,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,18
25753,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,20
25753,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,13
25754,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,39
25754,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,30
25754,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,33
25754,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,22
25755,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,37
25755,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,29
25755,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,32
25755,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,21
25756,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,28
25756,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,21
25756,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,24
25756,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,16
25761,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,33
25761,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,26
25761,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,28
25761,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,19
25762,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,52
25762,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,40
25762,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,45
25762,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,30
25763,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,48
25763,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,37
25763,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,41
25763,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,28
25764,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,1,34
25764,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,2,26
25764,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,3,29
25764,136109,CAMISOLA CURTA MICROFIBRA E RENDA LACE,C,PERMANENTE,LOUNGEWEAR,LACE,2026,4,19
25963,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,1,26
25963,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,2,29
25963,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,3,14
25963,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,4,16
25964,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,1,28
25964,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,2,31
25964,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,3,16
25964,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,4,17
25965,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,1,25
25965,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,2,27
25965,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,3,14
25965,403300,SUTIA POS CIRURGICO EM MICROFIBRA ANATOM,D,PERMANENTE,ANATOMIC,BASICOS,2026,4,15
25986,401309,CALCINHA ALTA MEDIA COMPRESSAO ANATOMIC,C,PERMANENTE,ANATOMIC,BASICOS,2026,1,20
25986,401309,CALCINHA ALTA MEDIA COMPRESSAO ANATOMIC,C,PERMANENTE,ANATOMIC,BASICOS,2026,2,22
