idproduto;mes;ano;quantidade;origem;updated_at
25625;6;2026;298;API;2026-08-06T13:11:39.107Z
25625;7;2026;279;API;2026-08-06T13:11:39.107Z
25625;8;2026;447;API;2026-08-06T13:11:39.107Z
25625;9;2026;372;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25625;10;2026;337;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25625;11;2026;237;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25625;12;2026;142;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25626;1;2026;287;API;2026-08-06T13:11:39.107Z
25626;2;2026;244;API;2026-08-06T13:11:39.107Z
25626;3;2026;336;API;2026-08-06T13:11:39.107Z
25626;4;2026;237;API;2026-08-06T13:11:39.107Z
25626;5;2026;277;API;2026-08-06T13:11:39.107Z
25626;6;2026;209;API;2026-08-06T13:11:39.107Z
25626;7;2026;161;API;2026-08-06T13:11:39.107Z
25626;8;2026;313;API;2026-08-06T13:11:39.107Z
25626;9;2026;226;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25626;10;2026;205;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25626;11;2026;144;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25626;12;2026;86;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25627;1;2026;122;API;2026-08-06T13:11:39.107Z
25627;2;2026;104;API;2026-08-06T13:11:39.107Z
25627;3;2026;143;API;2026-08-06T13:11:39.107Z
25627;4;2026;101;API;2026-08-06T13:11:39.107Z
25627;5;2026;118;API;2026-08-06T13:11:39.107Z
25627;6;2026;89;API;2026-08-06T13:11:39.107Z
25627;7;2026;61;API;2026-08-06T13:11:39.107Z
25627;8;2026;123;API;2026-08-06T13:11:39.107Z
25627;9;2026;69;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25627;10;2026;63;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25627;11;2026;44;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25627;12;2026;27;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25628;1;2026;150;API;2026-08-06T13:11:39.107Z
25628;2;2026;127;API;2026-08-06T13:11:39.107Z
25628;3;2026;175;API;2026-08-06T13:11:39.107Z
25628;4;2026;124;API;2026-08-06T13:11:39.107Z
25628;5;2026;145;API;2026-08-06T13:11:39.107Z
25628;6;2026;109;API;2026-08-06T13:11:39.107Z
25628;7;2026;78;API;2026-08-06T13:11:39.107Z
25628;8;2026;161;API;2026-08-06T13:11:39.107Z
25628;9;2026;136;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25628;10;2026;123;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25628;11;2026;86;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25628;12;2026;52;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25629;1;2026;297;API;2026-08-06T13:11:39.107Z
25629;2;2026;252;API;2026-08-06T13:11:39.107Z
25629;3;2026;347;API;2026-08-06T13:11:39.107Z
25629;4;2026;245;API;2026-08-06T13:11:39.107Z
25629;5;2026;286;API;2026-08-06T13:11:39.107Z
25629;6;2026;216;API;2026-08-06T13:11:39.107Z
25629;7;2026;165;API;2026-08-06T13:11:39.107Z
25629;8;2026;320;API;2026-08-06T13:11:39.107Z
25629;9;2026;261;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25629;10;2026;237;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25629;11;2026;167;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25629;12;2026;100;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25630;1;2026;213;API;2026-08-06T13:11:39.107Z
25630;2;2026;181;API;2026-08-06T13:11:39.107Z
25630;3;2026;249;API;2026-08-06T13:11:39.107Z
25630;4;2026;176;API;2026-08-06T13:11:39.107Z
25630;5;2026;205;API;2026-08-06T13:11:39.107Z
25630;6;2026;155;API;2026-08-06T13:11:39.107Z
25630;7;2026;103;API;2026-08-06T13:11:39.107Z
25630;8;2026;231;API;2026-08-06T13:11:39.107Z
25630;9;2026;164;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25630;10;2026;148;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25630;11;2026;104;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25630;12;2026;63;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25631;1;2026;64;API;2026-08-06T13:11:39.107Z
25631;2;2026;54;API;2026-08-06T13:11:39.107Z
25631;3;2026;75;API;2026-08-06T13:11:39.107Z
25631;4;2026;53;API;2026-08-06T13:11:39.107Z
25631;5;2026;61;API;2026-08-06T13:11:39.107Z
25631;6;2026;46;API;2026-08-06T13:11:39.107Z
25631;7;2026;46;API;2026-08-06T13:11:39.107Z
25631;8;2026;87;API;2026-08-06T13:11:39.107Z
25631;9;2026;45;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25631;10;2026;41;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25631;11;2026;29;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25631;12;2026;17;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25640;1;2026;149;API;2026-08-06T13:11:39.107Z
25640;2;2026;127;API;2026-08-06T13:11:39.107Z
25640;3;2026;175;API;2026-08-06T13:11:39.107Z
25640;4;2026;123;API;2026-08-06T13:11:39.107Z
25640;5;2026;144;API;2026-08-06T13:11:39.107Z
25640;6;2026;109;API;2026-08-06T13:11:39.107Z
25640;7;2026;125;API;2026-08-06T13:11:39.107Z
25640;8;2026;162;API;2026-08-06T13:11:39.107Z
25640;9;2026;198;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25640;10;2026;179;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25640;11;2026;126;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25640;12;2026;76;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25641;1;2026;395;API;2026-08-06T13:11:39.107Z
25641;2;2026;336;API;2026-08-06T13:11:39.107Z
25641;3;2026;463;API;2026-08-06T13:11:39.107Z
25641;4;2026;326;API;2026-08-06T13:11:39.107Z
25641;5;2026;381;API;2026-08-06T13:11:39.107Z
25641;6;2026;288;API;2026-08-06T13:11:39.107Z
25641;7;2026;322;API;2026-08-06T13:11:39.107Z
25641;8;2026;429;API;2026-08-06T13:11:39.107Z
25641;9;2026;513;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25641;10;2026;465;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25641;11;2026;327;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25641;12;2026;196;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25642;1;2026;337;API;2026-08-06T13:11:39.107Z
25642;2;2026;287;API;2026-08-06T13:11:39.107Z
25642;3;2026;395;API;2026-08-06T13:11:39.107Z
25642;4;2026;279;API;2026-08-06T13:11:39.107Z
25642;5;2026;325;API;2026-08-06T13:11:39.107Z
25642;6;2026;245;API;2026-08-06T13:11:39.107Z
25642;7;2026;260;API;2026-08-06T13:11:39.107Z
25642;8;2026;366;API;2026-08-06T13:11:39.107Z
25642;9;2026;389;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25642;10;2026;353;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25642;11;2026;248;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25642;12;2026;149;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25643;1;2026;181;API;2026-08-06T13:11:39.107Z
25643;2;2026;154;API;2026-08-06T13:11:39.107Z
25643;3;2026;212;API;2026-08-06T13:11:39.107Z
25643;4;2026;150;API;2026-08-06T13:11:39.107Z
25643;5;2026;175;API;2026-08-06T13:11:39.107Z
25643;6;2026;132;API;2026-08-06T13:11:39.107Z
25643;7;2026;123;API;2026-08-06T13:11:39.107Z
25643;8;2026;197;API;2026-08-06T13:11:39.107Z
25643;9;2026;180;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25643;10;2026;163;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25643;11;2026;114;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25643;12;2026;69;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25644;1;2026;173;API;2026-08-06T13:11:39.107Z
25644;2;2026;147;API;2026-08-06T13:11:39.107Z
25644;3;2026;203;API;2026-08-06T13:11:39.107Z
25644;4;2026;143;API;2026-08-06T13:11:39.107Z
25644;5;2026;167;API;2026-08-06T13:11:39.107Z
25644;6;2026;126;API;2026-08-06T13:11:39.107Z
25644;7;2026;124;API;2026-08-06T13:11:39.107Z
25644;8;2026;188;API;2026-08-06T13:11:39.107Z
25644;9;2026;219;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25644;10;2026;198;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25644;11;2026;139;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25644;12;2026;84;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25645;1;2026;425;API;2026-08-06T13:11:39.107Z
25645;2;2026;361;API;2026-08-06T13:11:39.107Z
25645;3;2026;498;API;2026-08-06T13:11:39.107Z
25645;4;2026;351;API;2026-08-06T13:11:39.107Z
25645;5;2026;410;API;2026-08-06T13:11:39.107Z
25645;6;2026;309;API;2026-08-06T13:11:39.107Z
25645;7;2026;353;API;2026-08-06T13:11:39.107Z
25645;8;2026;459;API;2026-08-06T13:11:39.107Z
25645;9;2026;543;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25645;10;2026;492;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25645;11;2026;346;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25645;12;2026;208;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25646;1;2026;343;API;2026-08-06T13:11:39.107Z
25646;2;2026;291;API;2026-08-06T13:11:39.107Z
25646;3;2026;401;API;2026-08-06T13:11:39.107Z
25646;4;2026;283;API;2026-08-06T13:11:39.107Z
25646;5;2026;331;API;2026-08-06T13:11:39.107Z
25646;6;2026;250;API;2026-08-06T13:11:39.107Z
25646;7;2026;263;API;2026-08-06T13:11:39.107Z
25646;8;2026;371;API;2026-08-06T13:11:39.107Z
25646;9;2026;384;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25646;10;2026;348;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25646;11;2026;244;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25646;12;2026;147;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25647;1;2026;178;API;2026-08-06T13:11:39.107Z
25647;2;2026;152;API;2026-08-06T13:11:39.107Z
25647;3;2026;209;API;2026-08-06T13:11:39.107Z
25647;4;2026;147;API;2026-08-06T13:11:39.107Z
25647;5;2026;172;API;2026-08-06T13:11:39.107Z
25647;6;2026;130;API;2026-08-06T13:11:39.107Z
25647;7;2026;121;API;2026-08-06T13:11:39.107Z
25647;8;2026;193;API;2026-08-06T13:11:39.107Z
25647;9;2026;149;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25647;10;2026;135;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25647;11;2026;95;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25647;12;2026;57;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25648;1;2026;133;API;2026-08-06T13:11:39.107Z
25648;2;2026;113;API;2026-08-06T13:11:39.107Z
25648;3;2026;156;API;2026-08-06T13:11:39.107Z
25648;4;2026;110;API;2026-08-06T13:11:39.107Z
25648;5;2026;128;API;2026-08-06T13:11:39.107Z
25648;6;2026;97;API;2026-08-06T13:11:39.107Z
25648;7;2026;90;API;2026-08-06T13:11:39.107Z
25648;8;2026;144;API;2026-08-06T13:11:39.107Z
25648;9;2026;149;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25648;10;2026;135;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25648;11;2026;95;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25648;12;2026;57;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25649;1;2026;321;API;2026-08-06T13:11:39.107Z
25649;2;2026;273;API;2026-08-06T13:11:39.107Z
25649;3;2026;376;API;2026-08-06T13:11:39.107Z
25649;4;2026;265;API;2026-08-06T13:11:39.107Z
25649;5;2026;310;API;2026-08-06T13:11:39.107Z
25649;6;2026;234;API;2026-08-06T13:11:39.107Z
25649;7;2026;220;API;2026-08-06T13:11:39.107Z
25649;8;2026;346;API;2026-08-06T13:11:39.107Z
25649;9;2026;368;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25649;10;2026;334;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25649;11;2026;234;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25649;12;2026;141;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25650;1;2026;258;API;2026-08-06T13:11:39.107Z
25650;2;2026;219;API;2026-08-06T13:11:39.107Z
25650;3;2026;302;API;2026-08-06T13:11:39.107Z
25650;4;2026;213;API;2026-08-06T13:11:39.107Z
25650;5;2026;248;API;2026-08-06T13:11:39.107Z
25650;6;2026;187;API;2026-08-06T13:11:39.107Z
25650;7;2026;175;API;2026-08-06T13:11:39.107Z
25650;8;2026;278;API;2026-08-06T13:11:39.107Z
25650;9;2026;271;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25650;10;2026;245;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25650;11;2026;173;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25650;12;2026;104;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25651;1;2026;132;API;2026-08-06T13:11:39.107Z
25651;2;2026;112;API;2026-08-06T13:11:39.107Z
25651;3;2026;155;API;2026-08-06T13:11:39.107Z
25651;4;2026;109;API;2026-08-06T13:11:39.107Z
25651;5;2026;128;API;2026-08-06T13:11:39.107Z
25651;6;2026;96;API;2026-08-06T13:11:39.107Z
25651;7;2026;77;API;2026-08-06T13:11:39.107Z
25651;8;2026;143;API;2026-08-06T13:11:39.107Z
25651;9;2026;110;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25651;10;2026;100;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25651;11;2026;70;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25651;12;2026;42;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25660;1;2026;261;API;2026-08-06T13:11:39.107Z
25660;2;2026;222;API;2026-08-06T13:11:39.107Z
25660;3;2026;305;API;2026-08-06T13:11:39.107Z
25660;4;2026;216;API;2026-08-06T13:11:39.107Z
25660;5;2026;252;API;2026-08-06T13:11:39.107Z
25660;6;2026;190;API;2026-08-06T13:11:39.107Z
25660;7;2026;259;API;2026-08-06T13:11:39.107Z
25660;8;2026;283;API;2026-08-06T13:11:39.107Z
25660;9;2026;389;API;2026-08-06T13:11:39.107Z
25660;10;2026;410;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25660;11;2026;288;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25660;12;2026;173;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25661;1;2026;543;API;2026-08-06T13:11:39.107Z
25661;2;2026;462;API;2026-08-06T13:11:39.107Z
25661;3;2026;636;API;2026-08-06T13:11:39.107Z
25661;4;2026;449;API;2026-08-06T13:11:39.107Z
25661;5;2026;524;API;2026-08-06T13:11:39.107Z
25661;6;2026;395;API;2026-08-06T13:11:39.107Z
25661;7;2026;476;API;2026-08-06T13:11:39.107Z
25661;8;2026;590;API;2026-08-06T13:11:39.107Z
25661;9;2026;738;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25661;10;2026;669;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25661;11;2026;470;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25661;12;2026;282;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25662;1;2026;343;API;2026-08-06T13:11:39.107Z
25662;2;2026;292;API;2026-08-06T13:11:39.107Z
25662;3;2026;402;API;2026-08-06T13:11:39.107Z
25662;4;2026;284;API;2026-08-06T13:11:39.107Z
25662;5;2026;331;API;2026-08-06T13:11:39.107Z
25662;6;2026;250;API;2026-08-06T13:11:39.107Z
25662;7;2026;277;API;2026-08-06T13:11:39.107Z
25662;8;2026;372;API;2026-08-06T13:11:39.107Z
25662;9;2026;432;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25662;10;2026;392;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25662;11;2026;275;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25662;12;2026;165;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25663;1;2026;130;API;2026-08-06T13:11:39.107Z
25663;2;2026;111;API;2026-08-06T13:11:39.107Z
25663;3;2026;152;API;2026-08-06T13:11:39.107Z
25663;4;2026;108;API;2026-08-06T13:11:39.107Z
25663;5;2026;126;API;2026-08-06T13:11:39.107Z
25663;6;2026;95;API;2026-08-06T13:11:39.107Z
25663;7;2026;92;API;2026-08-06T13:11:39.107Z
25663;8;2026;140;API;2026-08-06T13:11:39.107Z
25663;9;2026;129;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25663;10;2026;117;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25663;11;2026;82;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25663;12;2026;49;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25664;1;2026;146;API;2026-08-06T13:11:39.107Z
25664;2;2026;124;API;2026-08-06T13:11:39.107Z
25664;3;2026;171;API;2026-08-06T13:11:39.107Z
25664;4;2026;120;API;2026-08-06T13:11:39.107Z
25664;5;2026;141;API;2026-08-06T13:11:39.107Z
25664;6;2026;106;API;2026-08-06T13:11:39.107Z
25664;7;2026;135;API;2026-08-06T13:11:39.190Z
25664;8;2026;160;API;2026-08-06T13:11:39.190Z
25664;9;2026;219;API;2026-08-06T13:11:39.190Z
25664;10;2026;203;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25664;11;2026;142;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25664;12;2026;85;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25665;1;2026;311;API;2026-08-06T13:11:39.190Z
25665;2;2026;264;API;2026-08-06T13:11:39.190Z
25665;3;2026;364;API;2026-08-06T13:11:39.190Z
25665;4;2026;257;API;2026-08-06T13:11:39.190Z
25665;5;2026;300;API;2026-08-06T13:11:39.190Z
25665;6;2026;226;API;2026-08-06T13:11:39.190Z
25665;7;2026;235;API;2026-08-06T13:11:39.190Z
25665;8;2026;340;API;2026-08-06T13:11:39.190Z
25665;9;2026;381;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25665;10;2026;345;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25665;11;2026;243;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25665;12;2026;146;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25666;1;2026;193;API;2026-08-06T13:11:39.190Z
25666;2;2026;164;API;2026-08-06T13:11:39.190Z
25666;3;2026;226;API;2026-08-06T13:11:39.190Z
25666;4;2026;159;API;2026-08-06T13:11:39.190Z
25666;5;2026;186;API;2026-08-06T13:11:39.190Z
25666;6;2026;140;API;2026-08-06T13:11:39.190Z
25666;7;2026;123;API;2026-08-06T13:11:39.190Z
25666;8;2026;211;API;2026-08-06T13:11:39.190Z
25666;9;2026;211;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25666;10;2026;191;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25666;11;2026;135;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25666;12;2026;81;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25667;1;2026;61;API;2026-08-06T13:11:39.190Z
25667;2;2026;52;API;2026-08-06T13:11:39.190Z
25667;3;2026;72;API;2026-08-06T13:11:39.190Z
25667;4;2026;51;API;2026-08-06T13:11:39.190Z
25667;5;2026;59;API;2026-08-06T13:11:39.190Z
25667;6;2026;45;API;2026-08-06T13:11:39.190Z
25667;7;2026;40;API;2026-08-06T13:11:39.190Z
25667;8;2026;74;API;2026-08-06T13:11:39.190Z
25667;9;2026;99;API;2026-08-06T13:11:39.190Z
25667;10;2026;100;API;2026-08-06T13:11:39.190Z
25667;11;2026;75;API;2026-08-06T13:11:39.190Z
25668;1;2026;210;API;2026-08-06T13:11:39.190Z
25668;2;2026;179;API;2026-08-06T13:11:39.190Z
25668;3;2026;246;API;2026-08-06T13:11:39.190Z
25668;4;2026;173;API;2026-08-06T13:11:39.190Z
25668;5;2026;202;API;2026-08-06T13:11:39.190Z
25668;6;2026;153;API;2026-08-06T13:11:39.190Z
25668;7;2026;210;API;2026-08-06T13:11:39.190Z
25668;8;2026;229;API;2026-08-06T13:11:39.190Z
25668;9;2026;303;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25668;10;2026;275;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25668;11;2026;193;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25668;12;2026;116;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25669;1;2026;430;API;2026-08-06T13:11:39.190Z
25669;2;2026;366;API;2026-08-06T13:11:39.190Z
25669;3;2026;504;API;2026-08-06T13:11:39.190Z
25669;4;2026;355;API;2026-08-06T13:11:39.190Z
25669;5;2026;415;API;2026-08-06T13:11:39.190Z
25669;6;2026;313;API;2026-08-06T13:11:39.190Z
25669;7;2026;362;API;2026-08-06T13:11:39.190Z
25669;8;2026;469;API;2026-08-06T13:11:39.190Z
25669;9;2026;530;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25669;10;2026;480;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25669;11;2026;338;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25669;12;2026;203;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25670;1;2026;266;API;2026-08-06T13:11:39.190Z
25670;2;2026;226;API;2026-08-06T13:11:39.190Z
25670;3;2026;311;API;2026-08-06T13:11:39.190Z
25670;4;2026;219;API;2026-08-06T13:11:39.190Z
25670;5;2026;256;API;2026-08-06T13:11:39.190Z
25670;6;2026;193;API;2026-08-06T13:11:39.190Z
25670;7;2026;211;API;2026-08-06T13:11:39.190Z
25670;8;2026;289;API;2026-08-06T13:11:39.190Z
25670;9;2026;321;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25670;10;2026;291;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25670;11;2026;204;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25670;12;2026;123;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25671;1;2026;111;API;2026-08-06T13:11:39.190Z
25671;2;2026;95;API;2026-08-06T13:11:39.190Z
25671;3;2026;130;API;2026-08-06T13:11:39.190Z
25671;4;2026;92;API;2026-08-06T13:11:39.190Z
25671;5;2026;107;API;2026-08-06T13:11:39.190Z
25671;6;2026;81;API;2026-08-06T13:11:39.190Z
25671;7;2026;70;API;2026-08-06T13:11:39.190Z
25671;8;2026;110;API;2026-08-06T13:11:39.190Z
25671;9;2026;93;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25671;10;2026;84;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25671;11;2026;59;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25671;12;2026;35;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25721;1;2026;21;API;2026-08-06T13:11:39.190Z
25721;2;2026;17;API;2026-08-06T13:11:39.190Z
25721;3;2026;24;API;2026-08-06T13:11:39.190Z
25721;4;2026;17;API;2026-08-06T13:11:39.190Z
25721;5;2026;20;API;2026-08-06T13:11:39.190Z
25721;6;2026;15;API;2026-08-06T13:11:39.190Z
25721;7;2026;18;API;2026-08-06T13:11:39.190Z
25721;8;2026;27;API;2026-08-06T13:11:39.190Z
25721;9;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25721;10;2026;23;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25721;11;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25721;12;2026;10;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25722;1;2026;23;API;2026-08-06T13:11:39.190Z
25722;2;2026;20;API;2026-08-06T13:11:39.190Z
25722;3;2026;27;API;2026-08-06T13:11:39.190Z
25722;4;2026;19;API;2026-08-06T13:11:39.190Z
25722;5;2026;23;API;2026-08-06T13:11:39.190Z
25722;6;2026;17;API;2026-08-06T13:11:39.190Z
25722;7;2026;29;API;2026-08-06T13:11:39.190Z
25722;8;2026;25;API;2026-08-06T13:11:39.190Z
25722;9;2026;34;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25722;10;2026;31;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25722;11;2026;22;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25722;12;2026;13;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25723;1;2026;22;API;2026-08-06T13:11:39.190Z
25723;2;2026;19;API;2026-08-06T13:11:39.190Z
25723;3;2026;26;API;2026-08-06T13:11:39.190Z
25723;4;2026;18;API;2026-08-06T13:11:39.190Z
25723;5;2026;21;API;2026-08-06T13:11:39.190Z
25723;6;2026;16;API;2026-08-06T13:11:39.190Z
25723;7;2026;19;API;2026-08-06T13:11:39.190Z
25723;8;2026;31;API;2026-08-06T13:11:39.190Z
25723;9;2026;25;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25723;10;2026;23;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25723;11;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25723;12;2026;10;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25724;1;2026;17;API;2026-08-06T13:11:39.190Z
25724;2;2026;14;API;2026-08-06T13:11:39.190Z
25724;3;2026;19;API;2026-08-06T13:11:39.190Z
25724;4;2026;14;API;2026-08-06T13:11:39.190Z
25724;5;2026;16;API;2026-08-06T13:11:39.190Z
25724;6;2026;12;API;2026-08-06T13:11:39.190Z
25724;7;2026;15;API;2026-08-06T13:11:39.190Z
25724;8;2026;23;API;2026-08-06T13:11:39.190Z
25724;9;2026;18;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25724;10;2026;16;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
25724;11;2026;11;CAIRO_REDUCAO_20260917;2026-09-17T12:21:17.890Z
